CPU counts:  24
n=100, tol=100, tries=150, dist_try=0.4, d=3, alpha=[0.41773767 0.34108138 0.24118095]
EYD tableau: [46, 33, 21] with error 0.0423
MLE tableau: [38. 37. 25.] with error 0.0377
EYD tableau: [48, 35, 17] with error 0.0712
MLE tableau: [41. 40. 19.] with error 0.0589
EYD tableau: [47, 29, 24] with error 0.0523
MLE tableau: [43. 29. 28.] with error 0.0511
EYD tableau: [49, 33, 18] with error 0.0723
MLE tableau: [45. 35. 20.] with error 0.0412
EYD tableau: [47, 35, 18] with error 0.0612
MLE tableau: [40. 40. 20.] with error 0.0589
EYD tableau: [43, 35, 22] with error 0.0212
MLE tableau: [36. 36. 28.] with error 0.0577
EYD tableau: [45, 36, 19] with error 0.0512
MLE tableau: [40. 39. 21.] with error 0.0489
EYD tableau: [50, 34, 16] with error 0.0823
MLE tableau: [45. 37. 18.] with error 0.0612
EYD tableau: [42, 33, 25] with error 0.0111
MLE tableau: [34. 33. 33.] with error 0.0888
EYD tableau: [43, 34, 23] with error 0.0123
MLE tableau: [34. 33. 33.] with error 0.0888
EYD tableau: [44, 37, 19] with error 0.0512
MLE tableau: [40. 39. 21.] with error 0.0489
EYD tableau: [45, 33, 22] with error 0.0323
MLE tableau: [37. 36. 27.] with error 0.0477
EYD tableau: [43, 39, 18] with error 0.0612
MLE tableau: [40. 40. 20.] with error 0.0589
EYD tableau: [46, 31, 23] with error 0.0423
MLE tableau: [41. 30. 29.] with error 0.0488
EYD tableau: [45, 37, 18] with error 0.0612
MLE tableau: [40. 40. 20.] with error 0.0589
EYD tableau: [49, 37, 14] with error 0.1012
MLE tableau: [43. 42. 15.] with error 0.0912
EYD tableau: [47, 34, 19] with error 0.0523
MLE tableau: [40. 39. 21.] with error 0.0489
EYD tableau: [46, 32, 22] with error 0.0423
MLE tableau: [41. 30. 29.] with error 0.0488
EYD tableau: [45, 37, 18] with error 0.0612
MLE tableau: [40. 40. 20.] with error 0.0589
